registry,geography,year,product_or_class,count,count_type,per_10m_population,verbatim,source_doc,source_url,status,notes
EBMT activity survey,Turkey,2023,CAR-T all,,patients,0.82,"Supplementary Table 2. CAR-T therapy rate by country and year: Turkey, 2023: 0,82","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,United Kingdom,2018,CAR-T all,,patients,6.03,"Supplementary Table 2. CAR-T therapy rate by country and year: United Kingdom, 2018: 6,03","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,United Kingdom,2019,CAR-T all,,patients,33.17,"Supplementary Table 2. CAR-T therapy rate by country and year: United Kingdom, 2019: 33,17","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,United Kingdom,2020,CAR-T all,,patients,39.85,"Supplementary Table 2. CAR-T therapy rate by country and year: United Kingdom, 2020: 39,85","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,United Kingdom,2021,CAR-T all,,patients,57.33,"Supplementary Table 2. CAR-T therapy rate by country and year: United Kingdom, 2021: 57,33","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,United Kingdom,2022,CAR-T all,,patients,55.47,"Supplementary Table 2. CAR-T therapy rate by country and year: United Kingdom, 2022: 55,47","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,United Kingdom,2023,CAR-T all,,patients,84.1,"Supplementary Table 2. CAR-T therapy rate by country and year: United Kingdom, 2023: 84,1","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Europe (EBMT survey area),2024,CAR-T all,6196,infusions,,"In 2024, 278 centres from 30 countries reported a total of 6196 CAR-T cell therapies (6,082 first CAR-T infusions and 114 s therapies).","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9)",https://www.nature.com/articles/s41409-026-02919-9,verified-from-source,Paper body (CAR-T therapy rates section); 6082 first infusions plus 114 subsequent therapies; 278 centres from 30 countries; fetched 2026-09-05
EBMT activity survey,Europe (EBMT survey area),2024,CAR-T all,278,centres_reporting_CAR-T,,"In 2024, 278 centres from 30 countries reported a total of 6196 CAR-T cell therapies (6,082 first CAR-T infusions and 114 s therapies).","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9)",https://www.nature.com/articles/s41409-026-02919-9,verified-from-source,"Centres reporting CAR-T in 2024, 30 countries; ""Among these 278 centres, 247 (89%) reported both allogeneic and autologous CAR-T therapies, 26 only autologous and 5 centres, only allogeneic""; fetched 2026-09-05"
EBMT activity survey,Germany,2024,CAR-T autologous (first infusions),1438,patients,,"For autologous CAR-T cell therapy, 75% of the patients (n = 4514) were reported by 181 centres across 5 countries (Germany 1438, France 1092, Spain 758, Italy 678 and UK 548 patients).","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9)",https://www.nature.com/articles/s41409-026-02919-9,verified-from-source,Autologous first CAR-T patients; matches the appendix country line autologous figure; fetched 2026-09-05
EBMT activity survey,France,2024,CAR-T autologous (first infusions),1092,patients,,"For autologous CAR-T cell therapy, 75% of the patients (n = 4514) were reported by 181 centres across 5 countries (Germany 1438, France 1092, Spain 758, Italy 678 and UK 548 patients).","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9)",https://www.nature.com/articles/s41409-026-02919-9,verified-from-source,Autologous first CAR-T patients; matches the appendix country line autologous figure; fetched 2026-09-05
EBMT activity survey,Spain,2024,CAR-T autologous (first infusions),758,patients,,"For autologous CAR-T cell therapy, 75% of the patients (n = 4514) were reported by 181 centres across 5 countries (Germany 1438, France 1092, Spain 758, Italy 678 and UK 548 patients).","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9)",https://www.nature.com/articles/s41409-026-02919-9,verified-from-source,Autologous first CAR-T patients; matches the appendix country line autologous figure; fetched 2026-09-05
EBMT activity survey,Italy,2024,CAR-T autologous (first infusions),678,patients,,"For autologous CAR-T cell therapy, 75% of the patients (n = 4514) were reported by 181 centres across 5 countries (Germany 1438, France 1092, Spain 758, Italy 678 and UK 548 patients).","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9)",https://www.nature.com/articles/s41409-026-02919-9,verified-from-source,Autologous first CAR-T patients; matches the appendix country line autologous figure; fetched 2026-09-05
EBMT activity survey,United Kingdom,2024,CAR-T autologous (first infusions),548,patients,,"For autologous CAR-T cell therapy, 75% of the patients (n = 4514) were reported by 181 centres across 5 countries (Germany 1438, France 1092, Spain 758, Italy 678 and UK 548 patients).","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9)",https://www.nature.com/articles/s41409-026-02919-9,verified-from-source,Autologous first CAR-T patients; matches the appendix country line autologous figure; fetched 2026-09-05
EBMT activity survey,United Kingdom,2024,CAR-T allogeneic,14,patients,,"Forty-five patients receiving allogeneic CAR-T cell therapy were reported by 11 centres from 9 countries: UK (n = 14), Russia (n = 13), Italy (n = 7), Spain (n = 5), Greece (n = 2) and one patient each from France, Germany, Romania and Israel.","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9)",https://www.nature.com/articles/s41409-026-02919-9,verified-from-source,Allogeneic CAR-T patients 2024; fetched 2026-09-05
EBMT activity survey,Russia,2024,CAR-T allogeneic,13,patients,,"Forty-five patients receiving allogeneic CAR-T cell therapy were reported by 11 centres from 9 countries: UK (n = 14), Russia (n = 13), Italy (n = 7), Spain (n = 5), Greece (n = 2) and one patient each from France, Germany, Romania and Israel.","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9)",https://www.nature.com/articles/s41409-026-02919-9,verified-from-source,Allogeneic CAR-T patients 2024; fetched 2026-09-05
