source_id,source_title,geography,series,scenario,year,value_low,value_point,value_high,unit,verbatim_or_table,source_url,status,notes
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Metabolic,2023,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Metabolic': 2023 0; 2024 1; 2025 14; 2026 58; 2027 98; 2028 211; 2029 534; 2030 844; Total 1761,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Metabolic,2024,,1,,newly treated patients in France in the year (therapy area),Table 4 row 'Metabolic': 2023 0; 2024 1; 2025 14; 2026 58; 2027 98; 2028 211; 2029 534; 2030 844; Total 1761,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Metabolic,2025,,14,,newly treated patients in France in the year (therapy area),Table 4 row 'Metabolic': 2023 0; 2024 1; 2025 14; 2026 58; 2027 98; 2028 211; 2029 534; 2030 844; Total 1761,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Metabolic,2026,,58,,newly treated patients in France in the year (therapy area),Table 4 row 'Metabolic': 2023 0; 2024 1; 2025 14; 2026 58; 2027 98; 2028 211; 2029 534; 2030 844; Total 1761,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Metabolic,2027,,98,,newly treated patients in France in the year (therapy area),Table 4 row 'Metabolic': 2023 0; 2024 1; 2025 14; 2026 58; 2027 98; 2028 211; 2029 534; 2030 844; Total 1761,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Metabolic,2028,,211,,newly treated patients in France in the year (therapy area),Table 4 row 'Metabolic': 2023 0; 2024 1; 2025 14; 2026 58; 2027 98; 2028 211; 2029 534; 2030 844; Total 1761,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Metabolic,2029,,534,,newly treated patients in France in the year (therapy area),Table 4 row 'Metabolic': 2023 0; 2024 1; 2025 14; 2026 58; 2027 98; 2028 211; 2029 534; 2030 844; Total 1761,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Metabolic,2030,,844,,newly treated patients in France in the year (therapy area),Table 4 row 'Metabolic': 2023 0; 2024 1; 2025 14; 2026 58; 2027 98; 2028 211; 2029 534; 2030 844; Total 1761,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Neurology,2023,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Neurology': 2023 0; 2024 2; 2025 19; 2026 51; 2027 159; 2028 267; 2029 410; 2030 576; Total 1484,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Neurology,2024,,2,,newly treated patients in France in the year (therapy area),Table 4 row 'Neurology': 2023 0; 2024 2; 2025 19; 2026 51; 2027 159; 2028 267; 2029 410; 2030 576; Total 1484,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Neurology,2025,,19,,newly treated patients in France in the year (therapy area),Table 4 row 'Neurology': 2023 0; 2024 2; 2025 19; 2026 51; 2027 159; 2028 267; 2029 410; 2030 576; Total 1484,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Neurology,2026,,51,,newly treated patients in France in the year (therapy area),Table 4 row 'Neurology': 2023 0; 2024 2; 2025 19; 2026 51; 2027 159; 2028 267; 2029 410; 2030 576; Total 1484,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Neurology,2027,,159,,newly treated patients in France in the year (therapy area),Table 4 row 'Neurology': 2023 0; 2024 2; 2025 19; 2026 51; 2027 159; 2028 267; 2029 410; 2030 576; Total 1484,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Neurology,2028,,267,,newly treated patients in France in the year (therapy area),Table 4 row 'Neurology': 2023 0; 2024 2; 2025 19; 2026 51; 2027 159; 2028 267; 2029 410; 2030 576; Total 1484,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Neurology,2029,,410,,newly treated patients in France in the year (therapy area),Table 4 row 'Neurology': 2023 0; 2024 2; 2025 19; 2026 51; 2027 159; 2028 267; 2029 410; 2030 576; Total 1484,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Neurology,2030,,576,,newly treated patients in France in the year (therapy area),Table 4 row 'Neurology': 2023 0; 2024 2; 2025 19; 2026 51; 2027 159; 2028 267; 2029 410; 2030 576; Total 1484,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Immunology,2023,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 4; 2028 9; 2029 15; 2030 20; Total 49,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Immunology,2024,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 4; 2028 9; 2029 15; 2030 20; Total 49,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Immunology,2025,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 4; 2028 9; 2029 15; 2030 20; Total 49,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Immunology,2026,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 4; 2028 9; 2029 15; 2030 20; Total 49,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Immunology,2027,,4,,newly treated patients in France in the year (therapy area),Table 4 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 4; 2028 9; 2029 15; 2030 20; Total 49,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Immunology,2028,,9,,newly treated patients in France in the year (therapy area),Table 4 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 4; 2028 9; 2029 15; 2030 20; Total 49,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Immunology,2029,,15,,newly treated patients in France in the year (therapy area),Table 4 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 4; 2028 9; 2029 15; 2030 20; Total 49,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Immunology,2030,,20,,newly treated patients in France in the year (therapy area),Table 4 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 4; 2028 9; 2029 15; 2030 20; Total 49,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Dermatology,2023,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Dermatology': 2023 0; 2024 0; 2025 0; 2026 1; 2027 4; 2028 7; 2029 9; 2030 12; Total 34,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
