product_key,nct,brief_title,official_title,start_date,status,study_type,phases,sponsor,interventions,matched_by
adstiladrin,NCT01162785,1B Intravesical Administration of SCH 721015 (Ad-IFNa) in Admixture With SCH 209702 (Syn3) for The Treatment of BCG Refractory Superficial Bladder Cancer,Phase 1B Intravesical Administration of SCH 721015 (Ad-IFNa) in Admixture With SCH 209702 (Syn3) for The Treatment of BCG Refractory Superficial Bladder Cancer,2011-04,COMPLETED,INTERVENTIONAL,PHASE1,M.D. Anderson Cancer Center,SCH 721015,search
adstiladrin,NCT00536588,A Safety and Tolerability Study of SCH 721015 in Patients With Transitional Cell Carcinoma of the Bladder (Study P03816),A Phase 1 Study of the Safety and Tolerability of Intravesical Administration of SCH 721015 in Patients With Transitional Cell Carcinoma of the Bladder,2006-09,COMPLETED,INTERVENTIONAL,PHASE1,Merck Sharp & Dohme LLC,SCH 721015 with SCH 209702,search
adstiladrin,NCT06668493,Low-grade UTUC Treated With Nadofaragene Firadenovec Administered to Renal Pelvis,"A Phase 1/2, Single-arm, Open-Label Trial to Evaluate the Safety and Efficacy of Nadofaragene Firadenovec Instilled to the Renal Pelvis in Adult Subjects With Low-grade Upper Tract Urothelial Carcinoma (LG-UTUC)",2025-06-12,RECRUITING,INTERVENTIONAL,PHASE1|PHASE2,Ferring Pharmaceuticals,Nadofaragene Firadenovec,search
adstiladrin,NCT03710876,Efficacy & Safety of rAd-IFN Administered With Celecoxib & Gemcitabine in Patients With Malignant Pleural Mesothelioma,"A Phase 3, Open-Label, Randomized, Parallel Group Study to Evaluate the Efficacy and Safety of Intrapleural Administration of Adenovirus-Delivered Interferon Alpha-2b (rAd-IFN) in Combination With Celecoxib and Gemcitabine in Patients With Malignant Pleural Mesothelioma",2019-01-21,COMPLETED,INTERVENTIONAL,PHASE3,Ferring Ventures Limited,rAd-IFN|Celecoxib Oral Product|Gemcitabine,search
adstiladrin,NCT01162785,1B Intravesical Administration of SCH 721015 (Ad-IFNa) in Admixture With SCH 209702 (Syn3) for The Treatment of BCG Refractory Superficial Bladder Cancer,Phase 1B Intravesical Administration of SCH 721015 (Ad-IFNa) in Admixture With SCH 209702 (Syn3) for The Treatment of BCG Refractory Superficial Bladder Cancer,2011-04,COMPLETED,INTERVENTIONAL,PHASE1,M.D. Anderson Cancer Center,SCH 721015,origin_nct
imlygic,NCT03842943,Neoadjuvant Combination Immunotherapy for Stage III Melanoma,Neoadjuvant Combination Immunotherapy for Stage III Melanoma,2019-07-03,RECRUITING,INTERVENTIONAL,PHASE2,University of Louisville,Pembrolizumab|Talimogene Laherparepvec,search
imlygic,NCT04068181,Talimogene Laherparepvec With Pembrolizumab in Melanoma Following Progression on Prior Anti-PD-1 Based Therapy (MASTERKEY-115) (Mk-3475-A07/KEYNOTE-A07).,Phase 2 Study of Talimogene Laherparepvec in Combination With Pembrolizumab in Subjects With Unresectable/Metastatic Stage IIIB-IVM1d Melanoma Who Have Progressed on Prior Anti PD-1 Based Therapy,2020-01-22,COMPLETED,INTERVENTIONAL,PHASE2,Amgen,Talimogene laherparepvec|Pembrolizumab,search
imlygic,NCT04330430,Neo-adjuvant T-VEC + Nivolumab Combination Therapy for Resectable Early Metastatic (stage IIIB/C/D-IV M1a) Melanoma with Injectable Disease,Neo-adjuvant T-VEC + Nivolumab Combination Therapy for Resectable Early Metastatic (stage IIIB/C/D-IV M1a) Melanoma with Injectable Disease,2020-09-08,COMPLETED,INTERVENTIONAL,PHASE2,The Netherlands Cancer Institute,T-VEC,search
imlygic,NCT03069378,A Study of Talimogene Laherparepvec (T-VEC) in Combination With Pembrolizumab in Patients With Metastatic and/or Locally Advanced Sarcoma,A Phase II Study of Talimogene Laherparepvec (T-VEC) Administered Concurrently With the Anti-PD1 Monoclonal Antibody Pembrolizumab in Patients With Metastatic and/or Locally Advanced Sarcoma,2017-03-03,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,Memorial Sloan Kettering Cancer Center,Talimogene Laherparepvec (T-VEC)|Pembrolizumab,search
imlygic,NCT02509507,Trial to Evaluate the Safety of Talimogene Laherparepvec Injected Into Tumors Alone and in Combination With Systemic Pembrolizumab MK-3475-611/Keynote-611,"A Phase 1b/2, Multicenter, Open-label, Basket Trial to Evaluate the Safety of Talimogene Laherparepvec Injected Into Liver Tumors Alone and in Combination With Systemic Pembrolizumab in Phase 1b and to Evaluate the Efficacy and Safety of Intratumoral Talimogene Laherparepvec in Combination With Systemic Pembrolizumab to Treat Subjects With Advanced Solid Tumors in Phase 2 (MASTERKEY-318)",2016-02-05,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Amgen,Talimogene Laherparepvec|Pembrolizumab,search
imlygic,NCT03802604,Combination of Talimogene Laherparepvec With Atezolizumab in Early Breast Cancer,Combination of Talimogene Laherparepvec With Atezolizumab in Patients With Residual Breast Cancer After Standard Neoadjuvant Multi-agent Chemotherapy (PROMETEO TRIAL),2018-12-10,COMPLETED,INTERVENTIONAL,EARLY_PHASE1,SOLTI Breast Cancer Research Group,Talimogene laherparepvec|Atezolizumab,search
imlygic,NCT02965716,Talimogene Laherparepvec and Pembrolizumab in Treating Patients With Stage III-IV Melanoma,A Phase II Study of Combining Talimogene Laherparepvec (T-VEC) (NSC-785349) and MK-3475 (Pembrolizumab) (NSC-776864) in Patients With Advanced Melanoma Who Have Progressed on Anti-PD1/L1 Based Therapy,2018-06-05,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,National Cancer Institute (NCI),Pembrolizumab|Talimogene Laherparepvec,search
imlygic,NCT03747744,Intratumoral Injection of Autologous CD1c (BDCA-1)+ Myeloid Dendritic Cells Plus Talimogene Laherparepvec (T-VEC),Phase I Clinical Trial on Intratumoral Injection of Autologous CD1c (BDCA-1)+ Myeloid Dendritic Cells Plus Talimogene Laherparepvec (T-VEC),2018-09-28,UNKNOWN,INTERVENTIONAL,PHASE1,Universitair Ziekenhuis Brussel,CD1c (BDCA-1)+ myDC,search
imlygic,NCT03086642,Study of Talimogene Laherparepvec (T-VEC) in Pancreatic Cancer,Study of Talimogene Laherparepvec Administered Endoscopically for the Treatment of Locally Advanced or Metastatic Pancreas Cancer Refractory to at Least One Chemotherapy Regimen,2017-11-16,COMPLETED,INTERVENTIONAL,PHASE1,"Karie D. Runcie, MD",Talimogene laherparepvec,search
imlygic,NCT02658812,Talimogene Laherparepvec in Treating Patients With Recurrent Breast Cancer That Cannot Be Removed by Surgery,A Phase II Study Using Talimogene Laherparepvec for Inflammatory Breast Cancer (IBC) or Non-IBC Patients With Inoperable Local Recurrence,2016-08-01,TERMINATED,INTERVENTIONAL,PHASE2,M.D. Anderson Cancer Center,Laboratory Biomarker Analysis|Talimogene Laherparepvec,search
imlygic,NCT04427306,Neoadjuvant T-VEC in High Risk Early Melanoma,Biomarker Analysis of Neoadjuvant Intralesional Therapy in High Risk Early Melanoma,2020-05-21,SUSPENDED,INTERVENTIONAL,PHASE2,"University of California, Davis",T-Vec,search
imlygic,NCT01161498,Study of Safety and Efficacy of Talimogene Laherparepvec With Cisplatin and Radiotherapy for Treatment of Locally Advanced Head and Neck Cancer,A Phase 3 Randomized Trial of Concurrent Cisplatin & Radiotherapy With Or Without ONCOVEX^GM-CSF In Previously Untreated Patients With Locally Advanced Squamous Cell Carcinoma Of The Head And Neck,2011-02,TERMINATED,INTERVENTIONAL,PHASE3,BioVex Limited,Talimogene Laherparepvec|Radiation|Cisplatin,search
imlygic,NCT02014441,Single-arm Trial to Evaluate the Biodistribution and Shedding of Talimogene Laherparepvec,"A Phase 2, Multicenter, Single-arm Trial to Evaluate the Biodistribution and Shedding of Talimogene Laherparepvec in Subjects With Unresected, Stage IIIB to IVM1c Melanoma",2014-04-07,COMPLETED,INTERVENTIONAL,PHASE2,Amgen,Talimogene laherparepvec,search
imlygic,NCT06660810,Neoadjuvant Intralesional Injection of Talimogene Laherparepvec,Neoadjuvant Intralesional Injection of Talimogene Laherparepvec With Concurrent Preoperative Radiation in Patients With Locally Advanced Soft Tissue Sarcomas,2025-03-03,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,John Rieth,Talimogene Laherparepvec|Neoadjuvant Radiation|Surgery,search
imlygic,NCT03597009,A Study of Nivolumab and Intrapleural Talimogene Laherparepvec for Malignant Pleural Effusion,A Phase Ib/II Study of IV Nivolumab and Intrapleural Talimogene Laherparepvec for Patients With Malignant Pleural Effusion,2019-03-06,TERMINATED,INTERVENTIONAL,PHASE1|PHASE2,UNC Lineberger Comprehensive Cancer Center,Talimogene laherparepvec (TVEC)|Nivolumab,search
imlygic,NCT03300544,"Talimogene Laherparepvec, Chemotherapy, and Radiation Therapy Before Surgery in Treating Patients With Locally Advanced or Metastatic Rectal Cancer",A Phase I Study of Talimogene Laherparepvec (Talimogene Laherparepvec) With Neoadjuvant Chemotherapy and Radiation in Adenocarcinoma of the Rectum,2019-05-14,TERMINATED,INTERVENTIONAL,PHASE1,National Cancer Institute (NCI),Capecitabine|Fluorouracil|Leucovorin|Oxaliplatin|Radiation Therapy|Talimogene Laherparepvec,search
imlygic,NCT02626000,Talimogene Laherparepvec With Pembrolizumab for Recurrent Metastatic Squamous Cell Carcinoma of the Head and Neck (MASTERKEY232 / KEYNOTE-137),"A Phase 1b/3 Multicenter, Randomized, Trial of Talimogene Laherparepvec in Combination With Pembrolizumab for the Treatment of Subjects With Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck",2016-04-06,COMPLETED,INTERVENTIONAL,PHASE1,Amgen,Talimogene Laherparepvec|Pembrolizumab,search
imlygic,NCT01740297,Ipilimumab With or Without Talimogene Laherparepvec in Unresected Melanoma,"Phase 1b/2, Multicenter, Open-label Trial to Evaluate the Safety and Efficacy of Talimogene Laherparepvec and Ipilimumab Compared to Ipilimumab Alone in Subjects With Unresected, Stage IIIB-IV Melanoma",2013-02-07,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Amgen,Talimogene laherparepvec|Ipilimumab,search
imlygic,NCT01368276,An Extended Use Study of Safety and Efficacy of Talimogene Laherparepvec in Melanoma,An Extension Protocol to Evaluate the Efficacy and Safety of Extended Use Treatment With OncoVEX^GM-CSF for Eligible Melanoma Patients Participating in Study 005/05,2010-10,COMPLETED,INTERVENTIONAL,PHASE3,BioVex Limited,Talimogene Laherparepvec|Granulocyte Macrophage Colony-Stimulating Factor (GM-CSF),search
imlygic,NCT03663712,Talimogene Laherparepvec for the Treatment of Peritoneal Surface Malignancies,A Phase I Trial of Talimogene Laherparepvec for the Treatment of Peritoneal Surface Malignancies,2019-05-23,COMPLETED,INTERVENTIONAL,PHASE1,"Dan Blazer III, M.D.",Talimogene Laherparepvec,search
imlygic,NCT02574260,An Extension Protocol for the Extended Use of Talimogene Laherparepvec for Eligible Patients Who Participated in Study 002/03 (NCT00289016),"Phase 2 Extension Protocol for Extended Use of OncoVEX^GM-CSF for Eligible Patients Participating in Study 002/03: Study of the Efficacy, Safety and Immunogenicity of OncoVEX^GM-CSF in Patients With Stage IIIc and Stage IV Malignant Melanoma",2008-08,COMPLETED,INTERVENTIONAL,PHASE2,BioVex Limited,Talimogene Laherparepvec,search
imlygic,NCT03256344,Study of Talimogene Laherparepvec With Atezolizumab for Triple Negative Breast Cancer and Colorectal Cancer With Liver Metastases,A Phase 1b Study of Talimogene Laherparepvec in Combination With Atezolizumab in Subjects With Triple Negative Breast Cancer and Colorectal Cancer With Liver Metastases,2018-03-19,COMPLETED,INTERVENTIONAL,PHASE1,Amgen,Talimogene Laherparepvec|Atezolizumab,search
imlygic,NCT02211131,Efficacy and Safety of Talimogene Laherparepvec Neoadjuvant Treatment Plus Surgery Versus Surgery Alone for Melanoma,"A Phase 2, Multicenter, Randomized, Open-label Trial Assessing the Efficacy and Safety of Talimogene Laherparepvec Neoadjuvant Treatment Plus Surgery Versus Surgery Alone for Resectable, Stage IIIB to IVM1a Melanoma",2015-02-03,COMPLETED,INTERVENTIONAL,PHASE2,Amgen,Talimogene Laherparepvec|Immediate surgical resection of melanoma lesion(s),search
imlygic,NCT03886311,"Talimogene Laherparepvec, Nivolumab and Trabectedin for Sarcoma","The TNT Protocol: A Phase 2 Study Using Talimogene Laherparepvec,Nivolumab and Trabectedin as First, Second/Third Line Therapy for Advanced Sarcoma, Including Desmoid Tumor and Chordoma",2019-05-15,RECRUITING,INTERVENTIONAL,PHASE2,"Sarcoma Oncology Research Center, LLC",Talimogene Laherparepvec 100000000 PFU/1 ML Injection Suspension [IMLYGIC]|Nivolumab IV Soln 100 MG/10ML|Trabectedin 0.25 MG/1 VIAL Intravenous Powder for Solution,search
imlygic,NCT03714828,Study of TVEC in Patients With Cutaneous Squamous Cell Cancer,A Single Arm Phase 2 Study of Talimogene Laherparepvec in Patients With Cutaneous Squamous Cell Cancer,2018-12-20,COMPLETED,INTERVENTIONAL,PHASE2,University of Arizona,Injection of TVEC into target lesions - week 1-2|Injection of TVEC into target lesions 3wks after 1st injection|Injection of TVEC into target lesions 2wks after 2nd injection|Injection of TVEC into target lesions 2wks after 3rd injection,search
imlygic,NCT02819843,"A Study of T-VEC (Talimogene Laherparepvec) With or Without Radiotherapy for Melanoma, Merkel Cell Carcinoma, or Other Solid Tumors","A Phase II Randomized Trial of Intralesional Talimogene Laherparepvec (TALIMOGENE LAHERPAREPVEC) With or Without Radiotherapy for Cutaneous Melanoma, Merkel Cell Carcinoma, or Other Solid Tumors",2016-06-21,COMPLETED,INTERVENTIONAL,PHASE2,Memorial Sloan Kettering Cancer Center,TALIMOGENE LAHERPAREPVEC (TVEC)|Hypofractionated Radiotherapy,search
imlygic,NCT03555032,TITAN (Tumoural Injection of T-VEC and Isolated Limb Perfusion),A Phase I/II Study of the Safety and Efficacy of Talimogene Laherparepvec (T-VEC) Delivered by Intra-tumoural Injection in Combination With Isolated Limb Perfusion With Melphalan and Tumour Necrosis Factor-α in Patients With Advanced Extremity Tumours Including Metastatic Melanoma,2018-06-26,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,Royal Marsden NHS Foundation Trust,Talimogene laherparepvec (T-VEC),search
imlygic,NCT02366195,Single-arm Trial to Evaluate the Role of the Immune Response to Talimogene Laherparepvec in Unresected Melanoma,"A Phase 2, Multicenter, Open-label, Single-arm Trial to Evaluate the Correlation Between Objective Response Rate and Baseline Intratumoral CD8+ Cell Density in Subjects With Unresected Stage IIIB to IVM1c Melanoma Treated With Talimogene Laherparepvec",2015-04-07,COMPLETED,INTERVENTIONAL,PHASE2,Amgen,Talimogene Laherparepvec,search
imlygic,NCT03554044,T-VEC With Chemotherapy or Endocrine Therapy in Treating Participants With HER2- Negative Breast Cancer,"A Phase 1b Study of Talimogene Laherparepvec (T-VEC) in Combination With Chemotherapy or Endocrine Therapy in Patients With Metastatic, Unresectable, or Locoregionally Recurrent HER2-negative Breast Cancer",2020-02-05,COMPLETED,INTERVENTIONAL,PHASE1,"University of California, San Francisco",Anastrozole|Exemestane|Fulvestrant|Letrozole|Paclitaxel|Talimogene Laherparepvec|Tamoxifen|Nab paclitaxel|Gemcitabine|Carboplatin,search
imlygic,NCT03430687,Talimogene Laherparepvec in Treating Patients With Non-Muscle Invasive Bladder Transitional Cell Carcinoma,A Phase I Study of Intravesical Talimogene Laherparepvec for Non-Muscle Invasive Transitional Cell Carcinoma,2018-06-01,WITHDRAWN,INTERVENTIONAL,PHASE1,"University of California, San Francisco",Laboratory Biomarker Analysis|Talimogene Laherparepvec,search
imlygic,NCT02756845,Study of Talimogene Laherparepvec In Children With Advanced Non CNS Tumors,"A Phase 1, Multi-center, Open-label, Dose De-escalation Study to Evaluate the Safety and Efficacy of Talimogene Laherparepvec in Pediatric Subjects With Advanced Non Central Nervous System Tumors That Are Amenable to Direct Injection",2017-08-16,COMPLETED,INTERVENTIONAL,PHASE1,Amgen,Talimogene Laherparepvec,search
imlygic,NCT04599062,TVEC and Preop Radiation for Sarcoma (8 ml Dose),Neoadjuvant Intralesional Injection of Talimogene Laherparepvec With Concurrent Preoperative Radiation in Patients With Locally Advanced Soft Tissue Sarcomas,2020-09-10,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE1|PHASE2,John Rieth,Talimogene Laherparepvec|Radiotherapy,search
imlygic,NCT02779855,Talimogene Laherparepvec in Combination With Neoadjuvant Chemotherapy in Triple Negative Breast Cancer,A Phase 1/2 Study of Talimogene Laherparepvec in Combination With Neoadjuvant Chemotherapy in Triple Negative Breast Cancer,2017-05-02,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,H. Lee Moffitt Cancer Center and Research Institute,Talimogene laherparepvec|Paclitaxel,search
imlygic,NCT02923778,Talimogene Laherparepvec and Radiation Therapy in Treating Patients With Newly Diagnosed Soft Tissue Sarcoma That Can Be Removed by Surgery,A Phase 2 Study of Talimogene Laherparepvec (T-VEC) and Radiation in Localized Soft Tissue Sarcoma,2019-12-31,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,National Cancer Institute (NCI),Biopsy Procedure|Biospecimen Collection|Magnetic Resonance Imaging|Radiation Therapy|Talimogene Laherparepvec,search
imlygic,NCT02978625,Talimogene Laherparepvec and Nivolumab in Treating Patients With Refractory Lymphomas or Advanced or Refractory Non-melanoma Skin Cancers,"A Phase II Study of Talimogene Laherparepvec Followed by Talimogene Laherparepvec + Nivolumab in Refractory T Cell and NK Cell Lymphomas, Cutaneous Squamous Cell Carcinoma, Merkel Cell Carcinoma, and Other Rare Skin Tumors",2017-09-27,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,National Cancer Institute (NCI),Biopsy Procedure|Biospecimen Collection|Computed Tomography|Laboratory Biomarker Analysis|Nivolumab|Positron Emission Mammography|Talimogene Laherparepvec,search
imlygic,NCT04185311,"Ipilimumab, Nivolumab, and Talimogene Laherparepvec Before Surgery in Treating Participants With Localized, Triple-Negative or Estrogen Receptor Positive, HER2 Negative Breast Cancer-deleted","A Phase 1 Study of Ipilumumab, Nivolumab and Talimogene Laherparepvec Preoperative Treatment of Localized Breast Cancer-deleted",2019-07-10,TERMINATED,INTERVENTIONAL,PHASE1,Jonsson Comprehensive Cancer Center,Ipilimumab|Nivolumab|Talimogene Laherparepvec,search
imlygic,NCT00289016,A Study of Talimogene Laherparepvec in Stage IIIc and Stage IV Malignant Melanoma,"A Phase II Study of the Efficacy, Safety and Immunogenicity of OncoVEX^GM-CSF in Patients With Stage IIIc and Stage IV Malignant Melanoma",2005-12,COMPLETED,INTERVENTIONAL,PHASE2,BioVex Limited,Talimogene Laherparepvec,search
imlygic,NCT04163952,Talimogene Laherparepvec and Panitumumab for the Treatment of Locally Advanced or Metastatic Squamous Cell Carcinoma of the Skin,A Phase 1 Study of Talimogene Laherparepvec and Panitumumab in Patients With Locally Advanced Squamous Cell Carcinoma of the Skin (SCCS),2020-01-31,TERMINATED,INTERVENTIONAL,PHASE1,"Rutgers, The State University of New Jersey",Panitumumab|Talimogene Laherparepvec,search
