product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes,source_file,product_key,geography_norm,value_low_n,value_point_n,value_high_n,family,lo,hi,has_number,grade,excluded
Upstaza,AADC,eligible patients per year (NICE HST26),England,gatekeeper_eligible,,,,patients per year,2023,2023-03,,"NICE HST26, Eladocagene exuparvovec for treating aromatic L-amino acid decarboxylase deficiency (recommended March 2023 for people aged 18 months and over with severe AADC deficiency)",https://www.nice.org.uk/guidance/hst26,not-found,"nice.org.uk returned HTTP 403; NICE's eligible-per-year statement not captured. Note: the guidance number is HST26, not HST30. NHS Wales PP281 (Feb 2024) adopts the NICE criteria but gives no Welsh count.",eligible_E3a.csv,kebilidi,England,,,,annual,,,False,X,
Upstaza,AADC,population cible (HAS),France,gatekeeper_eligible,,,,patients,2023,2023,,"HAS Commission de la Transparence, avis UPSTAZA (2023; listed in the CT 2023 activity report)",https://www.has-sante.fr/jcms/p_3402378/fr/upstaza-eladocagene-exuparvovec-deficit-en-decarboxylase-d-acide-l-amine-aromatique,not-found,HAS server aborted every fetch; number not captured.,eligible_E3a.csv,kebilidi,France,,,,unspecified,,,False,X,
Kebilidi,AADC,eligible patients per year (CDA-AMC / PBAC),Canada,gatekeeper_eligible,,,,patients per year,,,,,,not-found,No CDA-AMC or PBAC review located before the search budget ran out.,eligible_E3a.csv,kebilidi,Canada,,,,annual,,,False,X,
Luxturna,RPE65,"biallelic RPE65-mediated inherited retinal disease (ICER candidate population, no viable-cell restriction)",US,gatekeeper_eligible,,1750,,prevalent eligible individuals,2018,2018-02-14,"The US population represents approximately 50.06% of the total population in the US and the five major European markets (Germany, France, Italy, Spain and the United Kingdom). Applying that proportion to the total of 3,500 patients results in an estimate of approximately 1,750 eligible individuals in the US.","ICER, Voretigene Neparvovec for Biallelic RPE65-Mediated Retinal Disease: Effectiveness and Value, Final Evidence Report, 14 Feb 2018, section 4.3 Potential Budget Impact",https://icer.org/wp-content/uploads/2020/10/MWCEPAC_VORETIGENE_FINAL_EVIDENCE_REPORT_02142018.pdf,verified-from-source,"ICER budget-impact candidate population = all US individuals with biallelic RPE65 IRD, derived from Spark's 10-K figure of 3,500 in US+EU5; no adjustment for 'sufficient viable retinal cells'. Text extracted from the PDF locally.",eligible_E3b.csv,luxturna,US,,1750.0,,prevalent,1750.0,1750.0,True,A,
Luxturna,RPE65,biallelic RPE65-mediated IRD (ICER five-year spread of the prevalent pool),US,gatekeeper_eligible,,350,,patients eligible per year (prevalent pool / 5),2018,2018-02-14,"Assuming equal distribution over five years, this resulted in an estimate of 350 patients eligible for VN in the US per year.","ICER, Voretigene Neparvovec for Biallelic RPE65-Mediated Retinal Disease: Effectiveness and Value, Final Evidence Report, 14 Feb 2018, section 4.3 Potential Budget Impact",https://icer.org/wp-content/uploads/2020/10/MWCEPAC_VORETIGENE_FINAL_EVIDENCE_REPORT_02142018.pdf,verified-from-source,"Budget-impact convention (1,750 / 5), not an incidence estimate. ICER: 'the relatively small number of patients assumed to be treated per year (350)'. Actual US treated numbers (75 vials in 2018) were far below this.",eligible_E3b.csv,luxturna,US,,350.0,,annual,350.0,350.0,False,A,ICER budget-impact assumption spreading the prevalent pool over five years; not an incident inflow
Luxturna,RPE65,persons in the US with RPE65-mediated IRDs (manufacturer preliminary estimate as cited by ICER),US,prevalent_eligible,1000,,3000,persons,2017,2018-02-14,"Preliminary estimates from the manufacturer suggest that there are between 1,000 and 3,000 persons in the US with RPE65-mediated IRDs.","ICER, Voretigene Neparvovec for Biallelic RPE65-Mediated Retinal Disease: Effectiveness and Value, Final Evidence Report, 14 Feb 2018, section 1 Background",https://icer.org/wp-content/uploads/2020/10/MWCEPAC_VORETIGENE_FINAL_EVIDENCE_REPORT_02142018.pdf,verified-from-source,"ICER citing Spark (its reference 9). Wider than Spark's own 1,000-2,000 (3 Jan 2018 release, already in luxturna_disclosures.csv). Not restricted to viable retinal cells.",eligible_E3b.csv,luxturna,US,1000.0,,3000.0,prevalent,1000.0,3000.0,True,A,
Luxturna,RPE65,individuals with RPE65-mediated inherited retinal diseases,"US and EU5 (Germany, France, Italy, Spain, UK)",company_addressable,,3500,,individuals,2017,2018-02-14,"we used inputs from a US Securities and Exchange Commission Form 10-K Annual Report by Spark Therapeutics, Inc., which estimated ""that there are approximately 3,500 individuals with RPE65-mediated inherited retinal diseases in the United States and the five major European markets.""","ICER, Voretigene Neparvovec for Biallelic RPE65-Mediated Retinal Disease: Effectiveness and Value, Final Evidence Report, 14 Feb 2018, section 4.3, quoting Spark Therapeutics Form 10-K",https://icer.org/wp-content/uploads/2020/10/MWCEPAC_VORETIGENE_FINAL_EVIDENCE_REPORT_02142018.pdf,verified-from-source,"Spark 10-K figure as quoted by ICER. By ICER's 50.06% population split this implies about 1,750 in the EU5 as well as 1,750 in the US.",eligible_E3b.csv,luxturna,multi: US+Germany+France+Italy+Spain+EU5,,3500.0,,prevalent,3500.0,3500.0,True,A,
Luxturna,RPE65,"LCA or RP with biallelic RPE65 mutations, GKV-insured (before viable-cell restriction)",Germany (GKV),prevalent_eligible,188,,655,GKV patients,2019,2019-10-17,"Die Zahlen basieren auf Praevalenzdaten von Patienten mit Leberscher kongenitaler Amaurose (LCA) und Retinitis pigmentosa (RP), jeweils mit biallelischen RPE65-Mutationen; es ergibt sich unter Beruecksichtigung der niedrigsten und hoechsten Praevalenz eine Spanne aus dem minimalen und maximalen Anteil von 188 bis 655 Patienten (im Mittel 355 Patienten).","G-BA, Tragende Gruende zum Beschluss ueber die Nutzenbewertung von Voretigen Neparvovec (Luxturna), 17 Oct 2019, section 2.2",https://www.g-ba.de/downloads/40-268-6053/2019-10-17_AM-RL-XII_Voretigen-Neparvovec_D-436_TrG_akt.pdf,verified-from-source,Manufacturer (Novartis) dossier figures adopted by G-BA; mean 355. GKV covers about 88% of the German population. Umlauts transliterated in verbatim.,eligible_E3b.csv,luxturna,Germany,188.0,,655.0,prevalent,188.0,655.0,True,A,
Luxturna,RPE65,"label population incl. 'ausreichend lebensfaehige Netzhautzellen', GKV-insured",Germany (GKV),gatekeeper_eligible,100,,530,"GKV patients (prevalent, at launch)",2019,2019-10-17,"In einem naechsten Schritt findet der minimale und maximale Anteil behandelbarer Patienten Beruecksichtigung; die resultierende Patientenpopulation von ca. 100 bis 530 Patienten ergibt sich aus dem zugelassenen Anwendungsgebiet, das auf diejenigen Patienten mit ""ausreichend lebensfaehigen Netzhautzellen"" einschraenkt. Die Berechnung des Umfangs der Zielpopulation liegt in der Gesamtschau in einer plausiblen Groessenordnung, ist jedoch mit Unsicherheiten behaftet.","G-BA, Tragende Gruende zum Beschluss ueber die Nutzenbewertung von Voretigen Neparvovec (Luxturna), 17 Oct 2019, section 2.2",https://www.g-ba.de/downloads/40-268-6053/2019-10-17_AM-RL-XII_Voretigen-Neparvovec_D-436_TrG_akt.pdf,verified-from-source,Official G-BA eligible count for Germany (statutory insurance). Prevalent pool at EU launch; G-BA calls the order of magnitude plausible but uncertain. | family set by override: G-BA target population for a one-time therapy is the prevalent pool at launch (duplicate of the prevalent row),eligible_E3b.csv,luxturna,Germany,100.0,,530.0,prevalent,100.0,530.0,True,A,
Luxturna,RPE65,"label population incl. sufficient viable retinal cells, GKV-insured (2019 figures retained)",Germany (GKV),gatekeeper_eligible,100,,530,GKV patients,2022,2022-09-15,"Den Angaben werden die Daten des pharmazeutischen Unternehmers aus dem Dossier der Erstbewertung von Voretigen Neparvovec aus dem Jahr 2019 zugrunde gelegt. [...] die resultierende Patientenpopulation von ca. 100 bis 530 Patientinnen und Patienten ergibt sich aus dem zugelassenen Anwendungsgebiet, das auf diejenigen Patientinnen und Patienten mit ""ausreichend lebensfaehigen Netzhautzellen"" einschraenkt.","G-BA, Tragende Gruende zum Beschluss (Neubewertung nach Fristablauf) Voretigen Neparvovec, 15 Sep 2022, section 2.2",https://www.g-ba.de/downloads/40-268-8823/2022-09-15_AM-RL-XII_Voretigen-Neparvovec_D-803_TrG.pdf,verified-from-source,"Re-assessment after the time limit. G-BA explicitly preferred the 2019 numbers over the newer figures in the 2022 dossier, which it judged more uncertain. No separate incident-flow figure given. | family set by override: G-BA target population for a one-time therapy is the prevalent pool at launch (duplicate of the prevalent row)",eligible_E3b.csv,luxturna,Germany,100.0,,530.0,prevalent,100.0,530.0,True,A,
Luxturna,RPE65,adult and paediatric patients with vision loss due to IRD caused by confirmed biallelic RPE65 mutations with sufficient viable retinal cells (public drug plans),Canada,gatekeeper_eligible,,43,,"patients eligible, year 1 of sponsor budget-impact analysis",2021,2021-01-01,Number of patients eligible for the drug under review: 43 / 25 / 18,"CADTH Pharmacoeconomic Report: Voretigene Neparvovec (Luxturna), appendix 'Submitted Budget Impact Analysis and CADTH Appraisal', January 2021 (NCBI Bookshelf NBK569020)",https://www.ncbi.nlm.nih.gov/books/NBK569020/,verified-from-source,"Sponsor BIA years 1-3 = 43, 25, 18. Assumptions: prevalence of RP 0.025%; proportion of RP due to RPE65 mutation 1.404%; incidence of RP 0.0006%; prevalence of LCA 0.003%; proportion of LCA due to RPE65 6.80%; proportion of diagnosed patients with sufficient viable retinal cells 60%. Year 1 includes the prevalent backlog. CADTH reanalysis changed diagnosis rates but did not publish a parallel eligible-count table.",eligible_E3b.csv,luxturna,Canada,,43.0,,prevalent,43.0,43.0,False,A,sponsor budget-impact analysis year-1 treated assumption; not an eligible count
Luxturna,RPE65,as above,Canada,gatekeeper_eligible,,25,,"patients eligible, year 2 of sponsor BIA",2022,2021-01-01,Number of patients eligible for the drug under review: 43 / 25 / 18,"CADTH Pharmacoeconomic Report: Voretigene Neparvovec (Luxturna), appendix 'Submitted Budget Impact Analysis and CADTH Appraisal', January 2021 (NCBI Bookshelf NBK569020)",https://www.ncbi.nlm.nih.gov/books/NBK569020/,verified-from-source,Year 2 of the sponsor's three-year budget impact analysis.,eligible_E3b.csv,luxturna,Canada,,25.0,,unspecified,25.0,25.0,False,A,sponsor budget-impact analysis year-2 treated assumption; not an eligible count
Luxturna,RPE65,as above,Canada,gatekeeper_eligible,,18,,"patients eligible, year 3 of sponsor BIA",2023,2021-01-01,Number of patients eligible for the drug under review: 43 / 25 / 18,"CADTH Pharmacoeconomic Report: Voretigene Neparvovec (Luxturna), appendix 'Submitted Budget Impact Analysis and CADTH Appraisal', January 2021 (NCBI Bookshelf NBK569020)",https://www.ncbi.nlm.nih.gov/books/NBK569020/,verified-from-source,Year 3; approximates the steady-state annual flow (incident plus late-diagnosed) once the backlog is worked through.,eligible_E3b.csv,luxturna,Canada,,18.0,,annual,18.0,18.0,False,A,sponsor budget-impact analysis year-3 treated assumption; not an eligible count
Luxturna,RPE65,people eligible for voretigene neparvovec in England (company estimate accepted in NICE HST11),England,gatekeeper_eligible,,86,,"people eligible (prevalent, at launch)",2019,2019-10-09,[search-result summary] The company estimated that 86 people would be eligible for treatment with voretigene neparvovec in England.,"NICE HST11, final evaluation determination / committee papers (search-result summary)",https://www.nice.org.uk/guidance/hst11/documents/final-evaluation-determination-document-2,provisional-from-snippet,"nice.org.uk returned HTTP 403 for the FED document and for the guidance PDF; web.archive.org is blocked for this tool, so the sentence was not read in the source. Same figure as the provisional row in luxturna_disclosures.csv, but this cites the FED document.",eligible_E3b.csv,luxturna,England,,86.0,,prevalent,86.0,86.0,True,B,
Luxturna,RPE65,population cible (HAS avis de la Commission de la Transparence),France,gatekeeper_eligible,,,,patients,,,,"HAS, avis de la Commission de la Transparence LUXTURNA (voretigene neparvovec), 2019",https://www.has-sante.fr/jcms/c_2964759/fr/luxturna-voretigene-neparvovec,not-found,"has-sante.fr aborted the connection on four attempts (fr, en and pprd pages); archive.org blocked. The avis contains a 'population cible' paragraph that still needs to be read manually.",eligible_E3b.csv,luxturna,France,,,,unspecified,,,False,X,
Luxturna,RPE65,estimated patients per year (MSAC application 1623 public summary document),Australia,gatekeeper_eligible,,,,patients per year,,,,"MSAC Public Summary Document, application 1623, voretigene neparvovec (Luxturna), 2020",https://www.msac.gov.au/applications/1623,not-found,"msac.gov.au timed out on both the legacy (1623-public) and current URL. Luxturna was funded in Australia via MSAC/NHRA rather than PBAC, so the PSD is the gatekeeper document to read.",eligible_E3b.csv,luxturna,Australia,,,,annual,,,False,X,
Encelto,MacTel2,adults with idiopathic macular telangiectasia type 2 (US label),US,label_indication,,,,,2025,2025-03-06,ENCELTO is an allogeneic encapsulated cell-based gene therapy indicated for the treatment of adults with idiopathic macular telangiectasia type 2 (MacTel).,"Neurotech Pharmaceuticals press release with Highlights of Prescribing Information, 'Neurotech's ENCELTO Approved by the FDA for the Treatment of Macular Telangiectasia Type 2', 6 Mar 2025",https://www.neurotechpharmaceuticals.com/wp-content/uploads/Neurotech_Press-Release_BLA_Approval_FINAL.pdf,verified-from-source,"Adults only; one implant per affected eye (disease is usually bilateral), so implants per patient can approach 2. The press release gives no prevalence or patient-number statement. US availability from June 2025. Not approved outside the US as of Sep 2026.",eligible_E3b.csv,encelto,US,,,,prevalent,,,False,A,
Encelto,MacTel2,"MacTel type 2 detected on fundus photographs, adults aged 43-86","US (Beaver Dam, Wisconsin)",prevalence_rate,,0.1,,percent of population aged 43-86,1990,2013-05-01,a prevalence of 0.1% in the age group analyzed,"Charbel Issa P et al., Macular telangiectasia type 2, Prog Retin Eye Res 2013 (PMC3638089), section on prevalence, citing Klein R et al., The prevalence of macular telangiectasia type 2 in the Beaver Dam Eye Study, Am J Ophthalmol 2010",https://pmc.ncbi.nlm.nih.gov/articles/PMC3638089/,verified-from-source,"Population base: 4,790 Beaver Dam Eye Study participants aged 43-86 at baseline (1988-90), regraded from stereoscopic fundus photographs; PubMed abstract (20609708, cookie-walled) gives 95% CI 0.09-0.1. Highest published estimate; the review says photo-based grading likely underestimates true prevalence.",eligible_E3b.csv,encelto,US,,0.1,,prevalent,0.1,0.1,False,A,
Encelto,MacTel2,"MacTel type 2 on non-mydriatic macular images, mean age 65",Australia (Melbourne),prevalence_rate,0.004,,0.022,percent of participants,2010,2013-05-01,"a lower prevalence, estimated to range from 0.004 to 0.022%","Charbel Issa P et al., Macular telangiectasia type 2, Prog Retin Eye Res 2013 (PMC3638089), section on prevalence, citing Aung KZ et al., Melbourne Collaborative Cohort Study, 2010",https://pmc.ncbi.nlm.nih.gov/articles/PMC3638089/,verified-from-source,"Just over 22,000 participants; images were graded for MacTel only if an earlier grading flagged a feature, so probably an undercount. Kenya/Nigeria population studies (Sallo 2012) gave 0.06% (combined 95% CI 0.02-0.14%).",eligible_E3b.csv,encelto,Australia,0.004,,0.022,unspecified,0.004,0.022,False,A,
